Results_Name,VSPAERO_History
Results_Timestamp,1638828603
Results_Date,12,6,2021
Results_Time,16,10,3
Alpha,-5.000000,-5.000000,-5.000000,-5.000000,-5.000000
AnalysisMethod,0
Beta,0.000000,0.000000,0.000000,0.000000,0.000000
CDi,0.011970,0.012480,0.012480,0.012480,0.012490
CDo,0.063440,0.063470,0.063470,0.063470,0.063460
CDtot,0.075410,0.075950,0.075950,0.075950,0.075950
CDtrefftz,0.000000,0.000000,0.000000,0.000000,0.000000
CFx,-0.024600,-0.025060,-0.025060,-0.025050,-0.025050
CFy,-0.000630,-0.000010,-0.000000,0.000000,-0.000000
CFz,-0.418540,-0.429600,-0.429610,-0.429560,-0.429550
CL,-0.419090,-0.430150,-0.430160,-0.430100,-0.430100
CMx,-0.001490,-0.000010,-0.000010,-0.000000,-0.000000
CMy,-0.393440,-0.392780,-0.392720,-0.392880,-0.392960
CMz,0.000460,0.000090,0.000000,0.000010,0.000000
CS,-0.000630,-0.000010,-0.000000,0.000000,-0.000000
E,0.867530,0.876790,0.876320,0.875990,0.875690
FC_AoA_,-5.000000
FC_Beta_,0.000000
FC_Bref_,7.000000
FC_Cref_,1.300000
FC_Mach_,0.037260
FC_Pitch_Rate,0.000000
FC_ReCref_,19500.000000
FC_Rho_,0.002377
FC_Roll__Rate,0.000000
FC_Sref_,9.100000
FC_Vinf_,100.000000
FC_Xcg_,4.501298
FC_Yaw___Rate,0.000000
FC_Ycg_,-0.000000
FC_Zcg_,-0.139218
L/D,-5.557460,-5.663950,-5.663670,-5.662970,-5.662760
Mach,0.037260,0.037260,0.037260,0.037260,0.037260
T/QS,0.009810,0.010350,0.010350,0.010340,0.010340
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1638828603
Results_Date,12,6,2021
Results_Time,16,10,3
Alpha,-3.000000,-3.000000,-3.000000,-3.000000,-3.000000
AnalysisMethod,0
Beta,0.000000,0.000000,0.000000,0.000000,0.000000
CDi,0.004230,0.004760,0.004780,0.004780,0.004780
CDo,0.063050,0.063070,0.063070,0.063070,0.063070
CDtot,0.067290,0.067840,0.067850,0.067850,0.067850
CDtrefftz,0.000000,0.000000,0.000000,0.000000,0.000000
CFx,-0.008400,-0.008730,-0.008740,-0.008740,-0.008740
CFy,-0.001060,-0.000040,0.000000,0.000000,0.000000
CFz,-0.241160,-0.257540,-0.258070,-0.258050,-0.258010
CL,-0.241270,-0.257650,-0.258180,-0.258150,-0.258110
CMx,-0.001730,-0.000050,-0.000000,0.000000,0.000000
CMy,-0.232460,-0.243750,-0.242800,-0.242930,-0.243020
CMz,-0.000270,0.000060,0.000000,0.000000,0.000000
CS,-0.001060,-0.000040,0.000000,0.000000,0.000000
E,0.813160,0.823720,0.824350,0.824100,0.823950
FC_AoA_,-3.000000
FC_Beta_,0.000000
FC_Bref_,7.000000
FC_Cref_,1.300000
FC_Mach_,0.037260
FC_Pitch_Rate,0.000000
FC_ReCref_,19500.000000
FC_Rho_,0.002377
FC_Roll__Rate,0.000000
FC_Sref_,9.100000
FC_Vinf_,100.000000
FC_Xcg_,4.501298
FC_Yaw___Rate,0.000000
FC_Ycg_,-0.000000
FC_Zcg_,-0.139218
L/D,-3.585640,-3.798080,-3.804990,-3.804660,-3.804120
Mach,0.037260,0.037260,0.037260,0.037260,0.037260
T/QS,0.003260,0.003720,0.003740,0.003730,0.003730
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1638828603
Results_Date,12,6,2021
Results_Time,16,10,3
Alpha,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
AnalysisMethod,0
Beta,0.000000,0.000000,0.000000,0.000000,0.000000
CDi,0.000530,0.000600,0.000600,0.000600,0.000600
CDo,0.062900,0.062900,0.062900,0.062900,0.062900
CDtot,0.063430,0.063500,0.063500,0.063500,0.063500
CDtrefftz,0.000000,0.000000,0.000000,0.000000,0.000000
CFx,-0.000860,-0.000890,-0.000900,-0.000900,-0.000900
CFy,-0.000210,-0.000030,-0.000000,-0.000000,-0.000000
CFz,-0.079510,-0.085500,-0.085830,-0.085840,-0.085840
CL,-0.079510,-0.085500,-0.085830,-0.085850,-0.085840
CMx,-0.000220,-0.000020,0.000000,-0.000000,0.000000
CMy,-0.084150,-0.090140,-0.089630,-0.089590,-0.089590
CMz,-0.000150,-0.000020,-0.000000,-0.000000,0.000000
CS,-0.000210,-0.000030,-0.000000,-0.000000,-0.000000
E,0.711620,0.720930,0.723040,0.722860,0.722820
FC_AoA_,-1.000000
FC_Beta_,0.000000
FC_Bref_,7.000000
FC_Cref_,1.300000
FC_Mach_,0.037260
FC_Pitch_Rate,0.000000
FC_ReCref_,19500.000000
FC_Rho_,0.002377
FC_Roll__Rate,0.000000
FC_Sref_,9.100000
FC_Vinf_,100.000000
FC_Xcg_,4.501298
FC_Yaw___Rate,0.000000
FC_Ycg_,-0.000000
FC_Zcg_,-0.139218
L/D,-1.253630,-1.346570,-1.351750,-1.351940,-1.351910
Mach,0.037260,0.037260,0.037260,0.037260,0.037260
T/QS,0.000350,0.000410,0.000410,0.000410,0.000410
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1638828603
Results_Date,12,6,2021
Results_Time,16,10,3
Alpha,1.000000,1.000000,1.000000,1.000000,1.000000
AnalysisMethod,0
Beta,0.000000,0.000000,0.000000,0.000000,0.000000
CDi,0.000000,0.000030,0.000030,0.000030,0.000020
CDo,0.062940,0.062940,0.062940,0.062940,0.062940
CDtot,0.062940,0.062970,0.062970,0.062970,0.062970
CDtrefftz,0.000000,0.000000,0.000000,0.000000,0.000000
CFx,-0.001360,-0.001470,-0.001470,-0.001470,-0.001470
CFy,0.000330,-0.000000,0.000010,0.000010,-0.000000
CFz,0.077880,0.085720,0.085860,0.085870,0.085850
CL,0.077890,0.085730,0.085870,0.085880,0.085860
CMx,0.000580,0.000000,0.000000,0.000000,0.000000
CMy,0.063630,0.067390,0.068010,0.068070,0.068230
CMz,-0.000400,-0.000140,-0.000030,0.000020,-0.000000
CS,0.000330,-0.000000,0.000010,0.000010,-0.000000
E,185.363170,16.299700,16.999070,17.158680,17.522470
FC_AoA_,1.000000
FC_Beta_,0.000000
FC_Bref_,7.000000
FC_Cref_,1.300000
FC_Mach_,0.037260
FC_Pitch_Rate,0.000000
FC_ReCref_,19500.000000
FC_Rho_,0.002377
FC_Roll__Rate,0.000000
FC_Sref_,9.100000
FC_Vinf_,100.000000
FC_Xcg_,4.501298
FC_Yaw___Rate,0.000000
FC_Ycg_,-0.000000
FC_Zcg_,-0.139218
L/D,1.237600,1.361580,1.363770,1.363920,1.363650
Mach,0.037260,0.037260,0.037260,0.037260,0.037260
T/QS,0.000340,0.000410,0.000410,0.000410,0.000410
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1638828603
Results_Date,12,6,2021
Results_Time,16,10,3
Alpha,3.000000,3.000000,3.000000,3.000000,3.000000
AnalysisMethod,0
Beta,0.000000,0.000000,0.000000,0.000000,0.000000
CDi,0.002750,0.003000,0.002990,0.003000,0.003000
CDo,0.063170,0.063200,0.063200,0.063200,0.063200
CDtot,0.065920,0.066200,0.066190,0.066200,0.066210
CDtrefftz,0.000000,0.000000,0.000000,0.000000,0.000000
CFx,-0.010010,-0.010350,-0.010350,-0.010360,-0.010360
CFy,0.000520,-0.000020,0.000010,0.000000,0.000000
CFz,0.243660,0.254740,0.254560,0.254860,0.255090
CL,0.243850,0.254930,0.254760,0.255050,0.255290
CMx,0.001240,-0.000070,0.000000,0.000000,0.000010
CMy,0.229530,0.235390,0.234790,0.234130,0.233480
CMz,-0.001560,-0.000230,0.000000,-0.000000,0.000000
CS,0.000520,-0.000020,0.000010,0.000000,0.000000
E,1.277070,1.280250,1.282990,1.282920,1.282580
FC_AoA_,3.000000
FC_Beta_,0.000000
FC_Bref_,7.000000
FC_Cref_,1.300000
FC_Mach_,0.037260
FC_Pitch_Rate,0.000000
FC_ReCref_,19500.000000
FC_Rho_,0.002377
FC_Roll__Rate,0.000000
FC_Sref_,9.100000
FC_Vinf_,100.000000
FC_Xcg_,4.501298
FC_Yaw___Rate,0.000000
FC_Ycg_,-0.000000
FC_Zcg_,-0.139218
L/D,3.699010,3.850690,3.848720,3.852810,3.856000
Mach,0.037260,0.037260,0.037260,0.037260,0.037260
T/QS,0.003590,0.003710,0.003690,0.003680,0.003680
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1638828603
Results_Date,12,6,2021
Results_Time,16,10,3
Alpha,5.000000,5.000000,5.000000,5.000000,5.000000
AnalysisMethod,0
Beta,0.000000,0.000000,0.000000,0.000000,0.000000
CDi,0.009270,0.009850,0.009830,0.009750,0.009610
CDo,0.063640,0.063690,0.063690,0.063680,0.063680
CDtot,0.072900,0.073540,0.073520,0.073430,0.073280
CDtrefftz,0.000000,0.000000,0.000000,0.000000,0.000000
CFx,-0.026700,-0.027280,-0.027220,-0.027200,-0.027200
CFy,0.001910,0.000610,-0.000020,-0.000050,-0.000040
CFz,0.411530,0.424920,0.423930,0.422810,0.421160
CL,0.412290,0.425680,0.424690,0.423570,0.421930
CMx,0.002450,0.000070,-0.000000,-0.000040,-0.000040
CMy,0.353280,0.394740,0.397290,0.400020,0.404480
CMz,0.004830,-0.000440,-0.000050,-0.000010,-0.000030
CS,0.001910,0.000610,-0.000020,-0.000050,-0.000040
E,1.084470,1.087090,1.084620,1.087840,1.095460
FC_AoA_,5.000000
FC_Beta_,0.000000
FC_Bref_,7.000000
FC_Cref_,1.300000
FC_Mach_,0.037260
FC_Pitch_Rate,0.000000
FC_ReCref_,19500.000000
FC_Rho_,0.002377
FC_Roll__Rate,0.000000
FC_Sref_,9.100000
FC_Vinf_,100.000000
FC_Xcg_,4.501298
FC_Yaw___Rate,0.000000
FC_Ycg_,-0.000000
FC_Zcg_,-0.139218
L/D,5.655440,5.788240,5.776770,5.768160,5.757410
Mach,0.037260,0.037260,0.037260,0.037260,0.037260
T/QS,0.009460,0.010020,0.009980,0.009960,0.009930
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1638828603
Results_Date,12,6,2021
Results_Time,16,10,3
Alpha,7.000000,7.000000,7.000000,7.000000,7.000000
AnalysisMethod,0
Beta,0.000000,0.000000,0.000000,0.000000,0.000000
CDi,0.019610,0.020040,0.020100,0.020150,0.020220
CDo,0.064340,0.064390,0.064390,0.064390,0.064380
CDtot,0.083940,0.084430,0.084490,0.084540,0.084610
CDtrefftz,0.000000,0.000000,0.000000,0.000000,0.000000
CFx,-0.052750,-0.053080,-0.053190,-0.053100,-0.052990
CFy,-0.000240,0.000430,0.000010,0.000030,-0.000010
CFz,0.590480,0.596740,0.598110,0.597850,0.597510
CL,0.592510,0.598760,0.600130,0.599860,0.599510
CMx,0.001820,0.000420,0.000040,0.000000,-0.000010
CMy,0.541340,0.540540,0.546070,0.546290,0.546980
CMz,0.003430,0.000520,-0.000020,0.000010,-0.000010
CS,-0.000240,0.000430,0.000010,0.000030,-0.000010
E,1.058480,1.057430,1.059140,1.055590,1.050750
FC_AoA_,7.000000
FC_Beta_,0.000000
FC_Bref_,7.000000
FC_Cref_,1.300000
FC_Mach_,0.037260
FC_Pitch_Rate,0.000000
FC_ReCref_,19500.000000
FC_Rho_,0.002377
FC_Roll__Rate,0.000000
FC_Sref_,9.100000
FC_Vinf_,100.000000
FC_Xcg_,4.501298
FC_Yaw___Rate,0.000000
FC_Ycg_,-0.000000
FC_Zcg_,-0.139218
L/D,7.058420,7.091760,7.102590,7.095630,7.085990
Mach,0.037260,0.037260,0.037260,0.037260,0.037260
T/QS,0.019620,0.019990,0.020050,0.020030,0.020000
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1638828603
Results_Date,12,6,2021
Results_Time,16,10,3
Alpha,9.000000,9.000000,9.000000,9.000000,9.000000
AnalysisMethod,0
Beta,0.000000,0.000000,0.000000,0.000000,0.000000
CDi,-0.013140,0.034040,0.034120,0.034240,0.034250
CDo,0.065240,0.065290,0.065310,0.065310,0.065300
CDtot,0.052110,0.099330,0.099430,0.099540,0.099550
CDtrefftz,0.000000,0.000000,0.000000,0.000000,0.000000
CFx,-0.135270,-0.086950,-0.087310,-0.087310,-0.087260
CFy,0.000240,0.003480,0.000230,0.000060,0.000010
CFz,0.770070,0.766600,0.769390,0.770140,0.769880
CL,0.781750,0.770760,0.773570,0.774320,0.774050
CMx,0.001210,0.000560,0.000090,0.000020,0.000000
CMy,0.454670,0.688970,0.693810,0.692830,0.693430
CMz,0.001450,-0.000940,0.000140,-0.000060,-0.000060
CS,0.000240,0.003480,0.000230,0.000060,0.000010
E,-2.750260,1.031670,1.036680,1.035250,1.034180
FC_AoA_,9.000000
FC_Beta_,0.000000
FC_Bref_,7.000000
FC_Cref_,1.300000
FC_Mach_,0.037260
FC_Pitch_Rate,0.000000
FC_ReCref_,19500.000000
FC_Rho_,0.002377
FC_Roll__Rate,0.000000
FC_Sref_,9.100000
FC_Vinf_,100.000000
FC_Xcg_,4.501298
FC_Yaw___Rate,0.000000
FC_Ycg_,-0.000000
FC_Zcg_,-0.139218
L/D,15.002510,7.759660,7.780060,7.778670,7.775460
Mach,0.037260,0.037260,0.037260,0.037260,0.037260
T/QS,0.032720,0.033260,0.033360,0.033430,0.033400
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1638828603
Results_Date,12,6,2021
Results_Time,16,10,3
Alpha,11.000000,11.000000,11.000000,11.000000,11.000000
AnalysisMethod,0
