AE 460 Experimental Design Lab


Data Point, Corr Factor, Length Scale, AmbPress, AmbTemp, Density, Viscosity, Motor Speed, Angle of Attack, Corrected q, Avg Velocity, Reynolds number, Axial Force,Normal Force, Pitching Mom
#, ND, [in], [psia], [R], [slug/ft3], [slug/ft s], [RPM], [deg], [dpsi], [ft/s], ND, [Lbf], [Lbf], [in-Lbf]

1.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,-5.02170688460,0.01264825769,40.24409484863,19759.94726562500,0.01891215155,-0.05314891173,-0.25778890053
2.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,-3.05360807425,0.01194117624,39.10302734375,19199.68164062500,0.02572673919,-0.01448496750,-0.07450312187
3.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,-1.06929643019,0.01257032112,40.11991500854,19698.97460937500,0.03532690909,0.00051630095,-0.00246543901
4.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,0.05454772416,0.01238877098,39.82913970947,19556.20507812500,0.05130818003,0.00305996192,0.01509763177
5.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,0.94487521398,0.01219020799,39.50866699219,19398.85156250000,0.05213374453,0.00911433717,0.03979671605
6.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,3.07062609077,0.01270188074,40.32931518555,19801.79101562500,0.06091988117,0.04008981830,0.19295590287
7.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,4.95901180208,0.01281554736,40.50936126709,19890.19531250000,0.08142017742,0.06159094558,0.29512009148
8.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,6.98476989054,0.01258371671,40.14128875732,19709.47070312500,0.08174940266,0.08204578381,0.38931067842
9.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,8.94410722005,0.01234759723,39.76290130615,19523.68164062500,0.10979684989,0.07817284619,0.34783982458
10.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,10.93509232848,0.01204182884,39.26748275757,19280.42968750000,0.12627529647,0.08524616536,0.37536820243
11.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,12.93535751007,0.01259359678,40.15704345703,19717.20507812500,0.13866538543,0.09666694231,0.42150847386
12.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,15.00016014165,0.01252967648,40.05500030518,19667.10156250000,0.15424584291,0.11084808043,0.47543984659
13.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,17.02252008567,0.01211869702,39.39261245728,19341.86914062500,0.15684199984,0.11969895947,0.50415277635
14.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,19.01845911551,0.01210856257,39.37613677979,19333.77929687500,0.18633596420,0.13495989487,0.56460741210
