AE 460 Experimental Design Lab


Data Point, Corr Factor, Length Scale, AmbPress, AmbTemp, Density, Viscosity, Motor Speed, Angle of Attack, Corrected q, Avg Velocity, Reynolds number, Axial Force,Normal Force, Pitching Mom
#, ND, [in], [psia], [R], [slug/ft3], [slug/ft s], [RPM], [deg], [dpsi], [ft/s], ND, [Lbf], [Lbf], [in-Lbf]

1.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,-5.01914121731,0.00070595710,9.50771141052,4668.30957031250,0.04119750656,-0.00394259820,-0.00849837896
2.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,-3.05774316567,0.00070199388,9.48098564148,4655.18701171875,0.05700240129,-0.00439099807,-0.00913840010
3.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,-0.96810269122,0.00072492358,9.63458347321,4730.60400390625,0.07454885511,-0.00579617617,-0.01092290659
4.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,0.00918454300,0.00075685829,9.84451007843,4833.67822265625,0.08349722687,-0.00397684523,-0.01008154100
5.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,0.96241182282,0.00073433560,9.69692707062,4761.21484375000,0.08885104789,-0.00725061049,-0.01032887106
6.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,3.07268681290,0.00073938247,9.73019218445,4777.54785156250,0.10711174980,-0.00451314225,-0.00843782173
7.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,5.02907635446,0.00071027645,9.53675270081,4682.56884765625,0.12369456617,-0.00432386495,-0.00599617191
8.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,6.97514863822,0.00071006786,9.53535270691,4681.88134765625,0.13980809408,-0.00340766211,-0.00390107689
9.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,8.95668990749,0.00073695570,9.71421051025,4769.70068359375,0.15658382071,-0.00094784464,0.00128489052
10.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,11.05097041852,0.00075351067,9.82271480560,4822.97656250000,0.17183575768,0.00128587245,0.00513581156
11.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,13.07479060935,0.00073050465,9.67159938812,4748.77880859375,0.18873135817,0.00067386840,0.01177218218
12.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,15.03234016006,0.00072376870,9.62690544128,4726.83398437500,0.18294089087,0.00270687631,0.01743377190
13.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,17.03454323928,0.00074407322,9.76100826263,4792.67871093750,0.21764515907,0.00367503781,0.02571141884
14.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,18.96907002025,0.00076149816,9.87463951111,4848.47216796875,0.23206331485,0.00818272658,0.03182143554
