AE 460 Experimental Design Lab


Data Point, Corr Factor, Length Scale, AmbPress, AmbTemp, Density, Viscosity, Motor Speed, Angle of Attack, Corrected q, Avg Velocity, Reynolds number, Axial Force,Normal Force, Pitching Mom
#, ND, [in], [psia], [R], [slug/ft3], [slug/ft s], [RPM], [deg], [dpsi], [ft/s], ND, [Lbf], [Lbf], [in-Lbf]

1.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,-5.01268610760,-0.00096150625,11.09590911865,5448.11816406250,-0.11073201352,-0.19043358258,-0.74044671519
2.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,-3.07769532297,-0.00013458186,4.15126132965,2038.27941894531,-0.09571465883,-0.19208542095,-0.74159504255
3.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,-0.89420328508,-0.00010366975,3.64345026016,1788.94287109375,-0.07966421590,-0.19221075361,-0.74268133829
4.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,-0.00554074956,-0.00010126333,3.60091543198,1768.05822753906,-0.07166798906,-0.19276929225,-0.74155636427
5.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,1.11233959307,-0.00013516185,4.16019678116,2042.66674804688,-0.06543514470,-0.19285662557,-0.74278743989
6.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,3.07302799206,-0.00009820569,3.54613423347,1741.16052246094,-0.04673290212,-0.19128962224,-0.74300438909
7.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,5.01753085167,-0.00009775290,3.53794980049,1737.14196777344,-0.03176648937,-0.19076305593,-0.74103343263
8.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,6.84465443295,-0.00009315882,3.45381307602,1695.83056640625,-0.02348837813,-0.18978592196,-0.73867192670
9.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,8.94590864602,-0.00009655223,3.51615476608,1726.44055175781,0.00046330019,-0.18944198379,-0.73327657570
10.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,10.92751815112,-0.00008920577,3.37974023819,1659.46069335938,0.00977120834,-0.18708655025,-0.73072137704
11.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,12.99468174248,-0.00008007866,3.20217633247,1572.27636718750,0.03022859349,-0.18487944922,-0.72485228707
12.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,15.03934115643,-0.00007969709,3.19453811646,1568.52600097656,0.04512893196,-0.18171218707,-0.71772802557
13.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,17.04311365979,-0.00007873045,3.17510581017,1558.98461914063,0.06246094640,-0.18118142129,-0.70890497614
14.00000000000,0.90700000000,1.00000000000,14.28755350000,533.07000000000,0.00224915215,0.00000038173,0.00000000000,18.98969088870,-0.00008904806,3.37675118446,1657.99304199219,0.07674840180,-0.17708382199,-0.70182057673
